pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FF,5/1/21,96.9,-2.84,4.9,"Kimbrel, Craig",607468,518886,,called_strike,,,,,6,Alex Blandino called out on strikes.,R,R,R,CIN,CHC,S,,,1,0,2021,-0.87,1.17,0.46,2.51,656546,,571466,0,9,Bot,,,,,547172,,,10.85197407,-140.6332879,-3.481107387,-14.07625397,32.94723757,-15.99252161,3.37,1.55,,,,97,2315,6.5,634273,518886,547172,519203,663538,623520,595879,592178,664023,518792,53.96,,,,,,,,72,2,4-Seam Fastball,2,3,2,3,3,2,2,3,Strategic,Standard,219,0,-0.044
FF,5/1/21,96.5,-3.04,4.83,"Kimbrel, Craig",607468,518886,,ball,,,,,11,Alex Blandino called out on strikes.,R,R,R,CIN,CHC,B,,,0,0,2021,-1,1.23,-1.2,3.62,656546,,571466,0,9,Bot,,,,,547172,,,7.173286466,-140.2077966,-0.332366925,-14.89795395,36.75407288,-16.33162177,3.49,1.64,,,,96,2267,6.5,634273,518886,547172,519203,663538,623520,595879,592178,664023,518792,54.05,,,,,,,,72,1,4-Seam Fastball,2,3,2,3,3,2,2,3,Strategic,Standard,228,0,0.024
FF,5/1/21,95.8,-3,4.87,"Kimbrel, Craig",571466,518886,single,hit_into_play,,,,,9,Tucker Barnhart singles on a ground ball to right fielder Jason Heyward.   Jeff Hoffman to 3rd.,R,L,R,CIN,CHC,X,9,ground_ball,1,0,2021,-0.93,1.29,0.35,1.98,,,656546,0,9,Bot,207.76,112.5,,,547172,,,10.94014067,-138.9949771,-4.888374232,-14.56164664,32.95668886,-14.46460261,3.32,1.51,140,99.4,10,95.5,2262,6.4,634273,518886,547172,519203,663538,623520,595879,592178,664023,518792,54.08,0.791,0.74,0.9,1,1,0,4,71,2,4-Seam Fastball,2,3,2,3,3,2,2,3,Infield shift,Standard,219,0.315,0.643
KC,5/1/21,85.5,-2.81,5.11,"Kimbrel, Craig",571466,518886,,ball,,,,,2,Tucker Barnhart singles on a ground ball to right fielder Jason Heyward.   Jeff Hoffman to 3rd.,R,L,R,CIN,CHC,B,,,0,0,2021,1.05,-0.31,0.06,3.14,,,663886,0,9,Bot,,,,,547172,,,4.636340105,-124.5414647,2.219404069,10.13672122,23.42082821,-36.02230123,3.02,1.38,,,,85.8,2559,6.3,634273,518886,547172,519203,663538,623520,595879,592178,664023,518792,54.24,,,,,,,,71,1,Knuckle Curve,2,3,2,3,3,2,2,3,Infield shift,Standard,61,0,0.055
FF,5/1/21,95.4,-3.06,4.76,"Kimbrel, Craig",663886,518886,single,hit_into_play,,,,,3,Tyler Stephenson singles on a line drive to center fielder Ian Happ.,R,R,R,CIN,CHC,X,8,line_drive,0,0,2021,-0.82,1.11,0.31,2.76,,,,0,9,Bot,133.22,91.9,,,547172,,,10.74480362,-138.5517297,-2.083701156,-13.07399354,31.84880842,-17.6714826,3.18,1.5,231,106.6,13,95.6,2108,6.6,634273,518886,547172,519203,663538,623520,595879,592178,664023,518792,53.94,0.817,0.82,0.9,1,1,0,5,70,1,4-Seam Fastball,2,3,2,3,3,2,2,3,Standard,Standard,231,0.134,0.403
FF,4/29/21,96.7,-2.87,4.84,"Kimbrel, Craig",660670,518886,field_out,hit_into_play,,,,,5,Ronald Acuna flies out to right fielder Jason Heyward.,R,R,R,ATL,CHC,X,9,fly_ball,1,0,2021,-0.62,1.11,-0.08,2.56,,,467055,2,9,Bot,172.85,73.05,,,575929,,,8.909348118,-140.6969315,-3.129648671,-10.06183718,27.59269847,-16.87439902,3.37,1.53,333,92.9,26,97.9,2360,6.7,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,53.83,0.174,0.242,0,1,0,0,3,85,2,4-Seam Fastball,3,9,3,9,9,3,3,9,Infield shift,Standard,221,0,-0.263
FF,4/29/21,96.4,-2.89,4.8,"Kimbrel, Craig",660670,518886,,ball,,,,,14,Ronald Acuna flies out to right fielder Jason Heyward.,R,R,R,ATL,CHC,B,,,0,0,2021,-0.74,1.16,1,2.09,,,467055,2,9,Bot,,,,,575929,,,12.06607331,-139.9107904,-4.302537345,-12.37140351,29.83879816,-16.07361649,3.47,1.69,,,,96.9,2330,6.6,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,53.88,,,,,,,,85,1,4-Seam Fastball,3,9,3,9,9,3,3,9,Infield shift,Standard,225,0,0.036
KC,4/29/21,86.5,-2.82,4.82,"Kimbrel, Craig",467055,518886,strikeout,swinging_strike,,,,,14,Pablo Sandoval strikes out swinging.   Pablo Sandoval to 1st.  Wild pitch by pitcher Craig Kimbrel.,R,L,R,ATL,CHC,S,,,1,2,2021,0.93,-0.33,1.12,0.4,,,,2,9,Bot,,,,,575929,,,7.537653762,-125.9042163,-3.726743763,8.53825268,23.54065648,-35.20361249,3.3,1.5,,,,87.3,2607,6.6,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,53.9,,,0.7,1,0,0,,84,4,Knuckle Curve,3,9,3,9,9,3,3,9,Strategic,Standard,61,0,0.167
FF,4/29/21,97,-2.84,4.83,"Kimbrel, Craig",467055,518886,,foul,,,,,3,Pablo Sandoval strikes out swinging.   Pablo Sandoval to 1st.  Wild pitch by pitcher Craig Kimbrel.,R,L,R,ATL,CHC,S,,,1,1,2021,-0.79,1.31,0.83,2.87,,,,2,9,Bot,,,,,575929,,,11.62708554,-140.7538213,-2.67899019,-13.21295214,32.35029842,-14.35847057,3.3,1.5,171,80.1,14,96.9,2256,6.4,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,54.06,,,,,,,,84,3,4-Seam Fastball,3,9,3,9,9,3,3,9,Strategic,Standard,230,0,-0.027
FF,4/29/21,96.3,-2.82,4.76,"Kimbrel, Craig",467055,518886,,swinging_strike,,,,,6,Pablo Sandoval strikes out swinging.   Pablo Sandoval to 1st.  Wild pitch by pitcher Craig Kimbrel.,R,L,R,ATL,CHC,S,,,1,0,2021,-0.8,1.16,0.38,2.36,,,,2,9,Bot,,,,,575929,,,10.39353756,-139.8366713,-3.41334801,-12.81689624,31.6280661,-16.34224508,3.3,1.5,,,,97,2189,6.8,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,53.68,,,,,,,,84,2,4-Seam Fastball,3,9,3,9,9,3,3,9,Strategic,Standard,228,0,-0.02
FF,4/29/21,97,-3.06,4.81,"Kimbrel, Craig",467055,518886,,ball,,,,,11,Pablo Sandoval strikes out swinging.   Pablo Sandoval to 1st.  Wild pitch by pitcher Craig Kimbrel.,R,L,R,ATL,CHC,B,,,0,0,2021,-0.83,1.13,-1.1,4.03,,,,2,9,Bot,,,,,575929,,,7.167939185,-141.1940367,0.845515536,-12.6838348,31.54131391,-17.38611272,3.45,1.64,,,,97.5,2283,6.5,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,54.01,,,,,,,,84,1,4-Seam Fastball,3,9,3,9,9,3,3,9,Strategic,Standard,232,0,0.016
FF,4/29/21,96.7,-2.89,4.68,"Kimbrel, Craig",628338,518886,grounded_into_double_play,hit_into_play,,,,,8,"Guillermo Heredia grounds into a double play, second baseman Nico Hoerner to shortstop Javier Baez to first baseman Anthony Rizzo.   Austin Riley out at 2nd.    Guillermo Heredia out at 1st.",R,R,R,ATL,CHC,X,4,ground_ball,3,2,2021,-0.55,0.94,0.24,1.64,,,663586,0,9,Bot,132.46,139.59,,,575929,,,9.696855427,-140.5551517,-4.756078421,-9.451728324,30.06097577,-18.77398579,3.3,1.5,33,106.9,-2,97.9,2182,6.9,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,53.59,0.457,0.418,0,1,0,0,4,83,6,4-Seam Fastball,3,9,3,9,9,3,3,9,Standard,Standard,226,-0.007,-0.617
FF,4/29/21,97.4,-2.86,4.67,"Kimbrel, Craig",628338,518886,,called_strike,,,,,9,"Guillermo Heredia grounds into a double play, second baseman Nico Hoerner to shortstop Javier Baez to first baseman Anthony Rizzo.   Austin Riley out at 2nd.    Guillermo Heredia out at 1st.",R,R,R,ATL,CHC,S,,,3,1,2021,-0.79,1.11,0.75,1.8,,,663586,0,9,Bot,,,,,575929,,,11.54308306,-141.4194519,-4.796398594,-13.06917763,28.82387563,-16.24421095,3.25,1.64,,,,98.2,2304,6.6,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,53.89,,,,,,,,83,5,4-Seam Fastball,3,9,3,9,9,3,3,9,Standard,Standard,230,0,-0.134
FF,4/29/21,95.9,-3.1,4.72,"Kimbrel, Craig",628338,518886,,called_strike,,,,,13,"Guillermo Heredia grounds into a double play, second baseman Nico Hoerner to shortstop Javier Baez to first baseman Anthony Rizzo.   Austin Riley out at 2nd.    Guillermo Heredia out at 1st.",R,R,R,ATL,CHC,S,,,3,0,2021,-0.64,1.1,-0.86,2.14,,,663586,0,9,Bot,,,,,575929,,,7.397785273,-139.6340584,-3.805409546,-9.864751654,27.27115056,-16.99944086,3.35,1.62,,,,97,2240,6.6,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,53.91,,,,,,,,83,4,4-Seam Fastball,3,9,3,9,9,3,3,9,Strategic,Standard,223,0,-0.136
FF,4/29/21,96.4,-2.85,4.73,"Kimbrel, Craig",628338,518886,,ball,,,,,14,"Guillermo Heredia grounds into a double play, second baseman Nico Hoerner to shortstop Javier Baez to first baseman Anthony Rizzo.   Austin Riley out at 2nd.    Guillermo Heredia out at 1st.",R,R,R,ATL,CHC,B,,,2,0,2021,-0.72,1.02,1.38,2.19,,,663586,0,9,Bot,,,,,575929,,,12.92908575,-139.9010357,-3.512425845,-12.19239065,29.71746752,-18.17231417,3.31,1.64,,,,97,2195,6.7,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,53.83,,,,,,,,83,3,4-Seam Fastball,3,9,3,9,9,3,3,9,Standard,Standard,230,0,0.226
FF,4/29/21,96.4,-3.08,4.78,"Kimbrel, Craig",628338,518886,,ball,,,,,11,"Guillermo Heredia grounds into a double play, second baseman Nico Hoerner to shortstop Javier Baez to first baseman Anthony Rizzo.   Austin Riley out at 2nd.    Guillermo Heredia out at 1st.",R,R,R,ATL,CHC,B,,,1,0,2021,-0.76,1.07,-1.27,3.53,,,663586,0,9,Bot,,,,,575929,,,6.580336145,-140.3446135,-0.159433714,-11.56146003,31.77929616,-18.24369732,3.2,1.51,,,,96.9,2219,6.5,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,53.97,,,,,,,,83,2,4-Seam Fastball,3,9,3,9,9,3,3,9,Standard,Standard,231,0,0.11
FF,4/29/21,96.9,-2.81,4.75,"Kimbrel, Craig",628338,518886,,ball,,,,,14,"Guillermo Heredia grounds into a double play, second baseman Nico Hoerner to shortstop Javier Baez to first baseman Anthony Rizzo.   Austin Riley out at 2nd.    Guillermo Heredia out at 1st.",R,R,R,ATL,CHC,B,,,0,0,2021,-0.76,0.85,1.22,1.5,,,663586,0,9,Bot,,,,,575929,,,12.56914001,-140.5662805,-5.099704777,-12.95182462,32.64571892,-19.82980598,3.31,1.62,,,,97.3,2336,6.7,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,53.78,,,,,,,,83,1,4-Seam Fastball,3,9,3,9,9,3,3,9,Standard,Standard,227,0,0.055
FF,4/29/21,96.7,-2.99,4.66,"Kimbrel, Craig",663586,518886,walk,ball,,,,,11,Austin Riley walks.,R,R,R,ATL,CHC,B,,,3,0,2021,-0.83,1.08,-1.05,3.11,,,,0,9,Bot,,,,,575929,,,7.120219793,-140.6079434,-1.015258348,-12.68709292,34.07517593,-17.84501601,3.45,1.61,,,,96.9,2262,6.6,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,53.92,,,0.7,1,0,0,,82,4,4-Seam Fastball,3,9,3,9,9,3,3,9,Infield shift,Standard,229,0.004,0.17
FF,4/29/21,97.2,-3.02,4.88,"Kimbrel, Craig",663586,518886,,ball,,,,,11,Austin Riley walks.,R,R,R,ATL,CHC,B,,,2,0,2021,-0.77,1.26,-0.98,4.07,,,,0,9,Bot,,,,,575929,,,7.275369996,-141.3329567,0.514462222,-11.97433919,33.30623973,-15.70725896,3.45,1.61,,,,97.5,2232,6.6,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,53.91,,,,,,,,82,3,4-Seam Fastball,3,9,3,9,9,3,3,9,Infield shift,Standard,225,0,0.126
FF,4/29/21,96.2,-2.84,4.79,"Kimbrel, Craig",663586,518886,,ball,,,,,11,Austin Riley walks.,R,R,R,ATL,CHC,B,,,1,0,2021,-0.63,1.14,-0.91,3.3,,,,0,9,Bot,,,,,575929,,,6.600218613,-139.9579176,-0.940449609,-9.822585469,32.00462692,-17.14819264,3.45,1.61,,,,96.7,2247,6.6,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,53.9,,,,,,,,82,2,4-Seam Fastball,3,9,3,9,9,3,3,9,Infield shift,Standard,227,0,0.07
FF,4/29/21,96.8,-2.78,4.89,"Kimbrel, Craig",663586,518886,,ball,,,,,11,Austin Riley walks.,R,R,R,ATL,CHC,B,,,0,0,2021,-0.68,1.23,-0.08,4.12,,,,0,9,Bot,,,,,575929,,,8.831965093,-140.7992311,0.689995648,-11.03037522,31.91880848,-16.16448274,3.52,1.64,,,,97.6,2216,6.7,634347,518886,575929,519203,663538,622110,595879,592178,545350,518792,53.76,,,,,,,,82,1,4-Seam Fastball,3,9,3,9,9,3,3,9,Infield shift,Standard,222,0,0.038
FF,4/22/21,97.2,-2.66,4.84,"Kimbrel, Craig",607680,518886,strikeout,swinging_strike,,,,,6,Kevin Pillar strikes out swinging.,R,R,R,CHC,NYM,S,2,,1,2,2021,-0.71,1.39,0.5,2.75,,,,2,9,Top,,,,,575929,,,10.18905835,-141.2346121,-3.251007881,-11.88376991,33.15612636,-13.03628808,3.37,1.53,,,,97.9,2327,6.9,634419,518886,575929,519203,623520,622110,595879,664023,545350,592178,53.65,,,0,1,0,0,,64,4,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard,219,0.032,-0.073
FF,4/22/21,96.4,-2.81,4.62,"Kimbrel, Craig",607680,518886,,called_strike,,,,,8,Kevin Pillar strikes out swinging.,R,R,R,CHC,NYM,S,,,1,1,2021,-0.87,1.45,0.24,1.9,,,,2,9,Top,,,,,575929,,,10.18428659,-140.0485216,-4.97667829,-13.73283923,31.39229317,-12.05544651,3.42,1.58,,,,97.2,2312,6.8,634419,518886,575929,519203,623520,622110,595879,664023,545350,592178,53.68,,,,,,,,64,3,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard,224,0,-0.027
FF,4/22/21,96.6,-2.86,4.86,"Kimbrel, Craig",607680,518886,,ball,,,,,12,Kevin Pillar strikes out swinging.,R,R,R,CHC,NYM,B,,,0,1,2021,-1,1.48,0.93,2.77,,,,2,9,Top,,,,,575929,,,12.43552445,-140.0630814,-3.317306712,-16.08957871,32.76405331,-12.17870461,3.47,1.63,,,,97,2302,6.8,634419,518886,575929,519203,623520,622110,595879,664023,545350,592178,53.72,,,,,,,,64,2,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard,222,0,0.014
KC,4/22/21,84.9,-2.75,4.99,"Kimbrel, Craig",607680,518886,,called_strike,,,,,4,Kevin Pillar strikes out swinging.,R,R,R,CHC,NYM,S,,,0,0,2021,0.64,-0.01,-0.5,2.36,,,,2,9,Top,,,,,575929,,,3.991628999,-123.5897471,0.162218256,5.844950577,23.92843919,-32.48280986,3.47,1.63,,,,85.5,2517,6.6,634419,518886,575929,519203,623520,622110,595879,664023,545350,592178,53.93,,,,,,,,64,1,Knuckle Curve,3,3,3,3,3,3,3,3,Standard,Standard,67,0,-0.018
KC,4/22/21,86.3,-2.86,4.88,"Kimbrel, Craig",542340,518886,field_out,hit_into_play,,,,,8,Jonathan Villar grounds out softly to pitcher Craig Kimbrel.,R,L,R,CHC,NYM,X,1,ground_ball,0,1,2021,0.98,-0.14,-0.25,1.59,,,,1,9,Top,137.51,174.53,,,575929,,,4.2117844,-125.7185215,-1.326399866,9.536047484,25.53084018,-33.56322533,3.37,1.53,1,44.5,-51,86.4,2530,6.3,634419,518886,575929,519203,623520,622110,595879,664023,545350,592178,54.19,0.243,0.232,0,1,0,0,1,63,2,Knuckle Curve,3,3,3,3,3,3,3,3,Standard,Standard,62,0.044,-0.136
KC,4/22/21,84.8,-2.88,4.9,"Kimbrel, Craig",542340,518886,,called_strike,,,,,7,Jonathan Villar grounds out softly to pitcher Craig Kimbrel.,R,L,R,CHC,NYM,S,,,0,0,2021,0.78,-0.21,-0.64,2.35,,,,1,9,Top,,,,,575929,,,3.688914998,-123.4206162,0.804106903,7.227688417,24.52294752,-34.74161222,3.69,1.9,,,,85.1,2544,6.5,634419,518886,575929,519203,623520,622110,595879,664023,545350,592178,54.03,,,,,,,,63,1,Knuckle Curve,3,3,3,3,3,3,3,3,Standard,Standard,60,0,-0.027
FF,4/22/21,96.8,-3,4.8,"Kimbrel, Craig",543510,518886,field_out,hit_into_play,,,,,5,James McCann lines out sharply to right fielder Kris Bryant.,R,R,R,CHC,NYM,X,9,line_drive,0,0,2021,-0.95,1.18,0.12,2.67,,,,0,9,Top,178.02,83.16,,,575929,,,10.53005823,-140.4452762,-2.741476605,-15.13067799,35.16494361,-16.14333967,3.49,1.6,315,101.9,18,96.7,2165,6.6,634419,518886,575929,519203,623520,622110,595879,664023,545350,592178,53.86,0.469,0.567,0,1,0,0,5,62,1,4-Seam Fastball,3,3,3,3,3,3,3,3,Standard,Standard,224,0.058,-0.241
KC,4/20/21,86.4,-2.83,4.98,"Kimbrel, Craig",596019,518886,field_out,hit_into_play,,,,,8,Francisco Lindor grounds out to first baseman Anthony Rizzo.,R,L,R,CHC,NYM,X,3,ground_ball,0,0,2021,1.15,-0.13,0.08,1.74,643446,546991,641645,2,9,Top,151.64,161.52,,,575929,,,4.620075498,-125.8716164,-1.258739879,11.26536673,25.34741976,-33.5004065,3.32,1.51,2,52.7,-36,87.1,2591,6.6,634411,518886,575929,519203,519299,592178,595879,664023,545350,518792,53.86,0.14,0.128,0,1,0,0,1,73,1,Knuckle Curve,3,1,1,3,1,3,1,3,Standard,Standard,63,0.141,-0.794
FF,4/20/21,97.1,-2.93,4.89,"Kimbrel, Craig",607043,518886,strikeout,foul_tip,,,,,2,Brandon Nimmo strikes out on a foul tip.,R,L,R,CHC,NYM,S,2,,0,2,2021,-0.86,1.36,-0.14,3.56,643446,546991,641645,1,9,Top,,,,,575929,,,9.485269653,-141.1555115,-1.110452457,-13.63954774,32.70132568,-13.9996464,3.49,1.6,,,,97.4,2371,6.5,634411,518886,575929,519203,519299,592178,595879,664023,545350,518792,53.95,,,0,1,0,0,,72,4,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,221,0.133,-0.52
KC,4/20/21,85.6,-2.61,5.09,"Kimbrel, Craig",607043,518886,,foul,,,,,2,Brandon Nimmo strikes out on a foul tip.,R,L,R,CHC,NYM,S,,,0,2,2021,0.8,-0.75,0.11,3.04,643446,546991,641645,1,9,Top,,,,,575929,,,4.848366548,-124.5807356,2.950082198,7.358901727,24.6620117,-40.77335486,3.49,1.6,174,66.1,45,86.2,2478,6.6,634411,518886,575929,519203,519299,592178,595879,664023,545350,518792,53.86,,,,,,,,72,3,Knuckle Curve,3,1,1,3,1,3,1,3,Standard,Standard,57,0,0
KC,4/20/21,86.4,-2.87,4.9,"Kimbrel, Craig",607043,518886,,swinging_strike_blocked,,,,,14,Brandon Nimmo strikes out on a foul tip.,R,L,R,CHC,NYM,S,,,0,1,2021,0.52,-0.39,0.16,0.73,643446,546991,641645,1,9,Top,,,,,575929,,,6.179504717,-125.7507922,-2.964866725,4.347488728,24.86881343,-35.94264398,3.49,1.6,,,,86.9,2495,6.5,634411,518886,575929,519203,519299,592178,595879,664023,545350,518792,53.96,,,,,,,,72,2,Knuckle Curve,3,1,1,3,1,3,1,3,Standard,Standard,59,0,-0.161
KC,4/20/21,85.5,-2.82,5.11,"Kimbrel, Craig",607043,518886,,foul,,,,,5,Brandon Nimmo strikes out on a foul tip.,R,L,R,CHC,NYM,S,,,0,0,2021,0.99,-0.39,0.07,2.31,643446,546991,641645,1,9,Top,,,,,575929,,,4.855903354,-124.555947,0.431168819,9.417562382,23.22752239,-36.57645099,3.49,1.6,206,75.6,24,86.1,2435,6.5,634411,518886,575929,519203,519299,592178,595879,664023,545350,518792,54.02,,,,,,,,72,1,Knuckle Curve,3,1,1,3,1,3,1,3,Standard,Standard,56,0,-0.152
FF,4/20/21,96,-2.85,4.82,"Kimbrel, Craig",641645,518886,single,hit_into_play,,,,,6,Luis Guillorme singles on a line drive to left fielder Ian Happ.   Jeff McNeil to 3rd.    Albert Almora to 2nd.,R,L,R,CHC,NYM,X,7,line_drive,2,2,2021,-0.84,1.41,0.51,2.59,,643446,546991,1,9,Top,72.46,126.1,,,575929,,,10.86568783,-139.3518147,-3.490172279,-13.44674482,32.11474209,-13.26286889,3.3,1.5,169,79.8,15,96.5,2283,6.8,634411,518886,575929,519203,519299,592178,595879,664023,545350,518792,53.74,0.84,0.78,0.9,1,1,0,4,71,5,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,224,-0.115,0.984
FF,4/20/21,98.4,-2.91,4.86,"Kimbrel, Craig",641645,518886,,ball,,,,,14,Luis Guillorme singles on a line drive to left fielder Ian Happ.   Jeff McNeil to 3rd.    Albert Almora to 2nd.,R,L,R,CHC,NYM,B,,,1,2,2021,-0.93,1.29,0.97,1.57,,643446,546991,1,9,Top,,,,,575929,,,12.70331231,-142.5986941,-6.457584638,-15.67350091,32.95693087,-13.10593132,3.03,1.41,,,,98.5,2302,6.6,634411,518886,575929,519203,519299,592178,595879,664023,545350,518792,53.91,,,,,,,,71,4,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,226,0,0.082
KC,4/20/21,87.1,-2.69,5.07,"Kimbrel, Craig",641645,518886,,blocked_ball,,,,,14,Luis Guillorme singles on a line drive to left fielder Ian Happ.   Jeff McNeil to 3rd.    Albert Almora to 2nd.,R,L,R,CHC,NYM,B,,,0,2,2021,0.85,-0.2,0.73,0.51,,643446,546991,1,9,Top,,,,,575929,,,6.51088185,-126.8004514,-4.428872178,7.902004784,24.91347394,-33.63912331,2.99,1.39,,,,87.6,2497,6.5,634411,518886,575929,519203,519299,592178,595879,664023,545350,518792,54.03,,,,,,,,71,3,Knuckle Curve,3,1,1,3,1,3,1,3,Standard,Standard,46,0,0.048
KC,4/20/21,85.8,-2.88,4.93,"Kimbrel, Craig",641645,518886,,called_strike,,,,,4,Luis Guillorme singles on a line drive to left fielder Ian Happ.   Jeff McNeil to 3rd.    Albert Almora to 2nd.,R,L,R,CHC,NYM,S,,,0,1,2021,1.19,-0.03,-0.41,2.38,,643446,546991,1,9,Top,,,,,575929,,,3.452282244,-124.9829933,0.277917596,11.77444945,24.58277583,-32.76022839,3.15,1.45,,,,86.4,2452,6.6,634411,518886,575929,519203,519299,592178,595879,664023,545350,518792,53.95,,,,,,,,71,2,Knuckle Curve,3,1,1,3,1,3,1,3,Standard,Standard,59,0,-0.111
KC,4/20/21,86,-3.03,4.95,"Kimbrel, Craig",641645,518886,,called_strike,,,,,9,Luis Guillorme singles on a line drive to left fielder Ian Happ.   Jeff McNeil to 3rd.    Albert Almora to 2nd.,R,L,R,CHC,NYM,S,,,0,0,2021,1.1,-0.28,0.28,1.44,,643446,546991,1,9,Top,,,,,575929,,,5.632814418,-125.1172091,-1.485223127,10.38348908,26.00346554,-34.9926526,3.21,1.55,,,,86.2,2437,6.5,634411,518886,575929,519203,519299,592178,595879,664023,545350,518792,54.02,,,,,,,,71,1,Knuckle Curve,3,1,1,3,1,3,1,3,Standard,Standard,54,0,-0.072
FF,4/20/21,96.3,-2.83,4.75,"Kimbrel, Craig",543510,518886,walk,blocked_ball,,,,,14,James McCann walks.   Jeff McNeil to 2nd.,R,R,R,CHC,NYM,B,,,3,1,2021,-0.9,1.35,0.97,0.49,,,643446,1,9,Top,,,,,575929,,,12.22058716,-139.4189653,-8.795180398,-14.56912171,32.59122427,-12.64108386,3.25,1.52,,,,96.7,2215,6.9,634411,518886,575929,519203,519299,592178,595879,664023,545350,518792,53.62,,,0.7,1,0,0,,70,5,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,227,-0.076,0.197
FF,4/20/21,96.8,-2.81,4.74,"Kimbrel, Craig",543510,518886,,ball,,,,,14,James McCann walks.   Jeff McNeil to 2nd.,R,R,R,CHC,NYM,B,,,2,1,2021,-0.82,1.4,1.03,1.94,,,643446,1,9,Top,,,,,575929,,,12.19238508,-140.4001601,-5.121610381,-13.66798257,33.34214069,-12.66223574,3.31,1.55,,,,97.3,2281,6.8,634411,518886,575929,519203,519299,592178,595879,664023,545350,518792,53.66,,,,,,,,70,4,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,222,0,0.136
FF,4/20/21,96.8,-2.9,4.75,"Kimbrel, Craig",543510,518886,,ball,,,,,12,James McCann walks.   Jeff McNeil to 2nd.,R,R,R,CHC,NYM,B,,,1,1,2021,-0.94,1.31,0.87,3.13,,,643446,1,9,Top,,,,,575929,,,12.25806732,-140.4796824,-1.718931384,-15.28642753,33.50683688,-14.69610407,3.25,1.47,,,,97.1,2264,6.7,634411,518886,575929,519203,519299,592178,595879,664023,545350,518792,53.78,,,,,,,,70,3,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,224,0,0.061
FF,4/20/21,96.7,-2.8,4.84,"Kimbrel, Craig",543510,518886,,called_strike,,,,,6,James McCann walks.   Jeff McNeil to 2nd.,R,R,R,CHC,NYM,S,,,1,0,2021,-0.83,1.32,0.63,2.26,,,643446,1,9,Top,,,,,575929,,,11.08004314,-140.3592733,-4.288112351,-13.57282788,34.17200139,-13.92233814,3.3,1.63,,,,96.8,2294,6.7,634411,518886,575929,519203,519299,592178,595879,664023,545350,518792,53.85,,,,,,,,70,2,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,223,0,-0.051
FF,4/20/21,96.1,-2.92,4.77,"Kimbrel, Craig",543510,518886,,ball,,,,,9,James McCann walks.   Jeff McNeil to 2nd.,R,R,R,CHC,NYM,B,,,0,0,2021,-0.91,1.27,0.69,2.02,,,643446,1,9,Top,,,,,575929,,,11.68168196,-139.3033378,-4.52949318,-14.59108945,33.47183251,-14.84878089,3.37,1.58,,,,96.4,2390,6.8,634411,518886,575929,519203,519299,592178,595879,664023,545350,518792,53.69,,,,,,,,70,1,4-Seam Fastball,3,1,1,3,1,3,1,3,Standard,Standard,225,0,0.046
